domain1,N_vectensis,T_adhaerens,C_elegans,D_melanogaster,L_gigantea,Sea_urchin,B_floridae,C_intestinalis,P_marinus,D_rerio,T_rubripes,X_tropicalis,G_gallus,M_musculus,H_sapiens,
PF09430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09767,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF04500,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,
PF06825,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,
PF12072,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,
PF11074,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF16123,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF00753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00930,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16534,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF16550,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF04683,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF08683,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF07970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12999,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF08631,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF02466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15508,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF02275,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF15982,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,
PF11718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10174,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06931,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF01847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01221,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF00180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08434,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,
PF08487,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF06668,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,
PF15289,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,
PF08585,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF06345,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF10296,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,
PF01157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14738,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF05577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05536,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF15499,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF12430,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF12537,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF15372,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,
PF01239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11648,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04191,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF04140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17508,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
PF00722,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,
PF05025,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,
PF02057,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF17387,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF08427,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF00080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10272,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,
PF08337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00759,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,
PF00553,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
PF08801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05208,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00668,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,
PF16197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07546,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF00899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16190,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF16191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06910,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,
PF11559,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF08773,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF03747,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF14008,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,
PF14470,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,
PF05649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13551,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,
PF13518,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,
PF17125,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,
PF14745,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF14744,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF14746,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF13733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04546,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,
PF08457,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,
PF03164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15082,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,
PF14099,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
PF02487,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,
PF01963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00062,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,
PF15112,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,
PF16640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02369,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,
PF16586,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF13954,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,
PF04740,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF01746,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF01591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03024,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF16360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15902,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF15901,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF02012,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF04603,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,
PF00873,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,
PF00580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13361,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF13538,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF15000,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF03087,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
PF13344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF04845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09443,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF01784,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF00735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10278,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF00387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15925,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,
PF07703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00316,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,
PF05705,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10955,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,
PF04083,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,
PF09807,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF10483,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,
PF15158,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,
PF13047,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF01759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17126,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,
PF11026,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,
PF03638,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF05739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13334,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,
PF15004,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,
PF01299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05827,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11707,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF15510,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,
PF00923,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF06974,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
PF07748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15811,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,
PF05380,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,
PF09425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF12575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF13483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07670,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF09689,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF12718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF07833,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF02269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12733,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,
PF00362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10158,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF09790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06482,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07588,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,
PF06071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15886,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,
PF09956,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF10269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15074,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,
PF13774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02019,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,
PF12465,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF00287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11710,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,
PF11970,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,
PF03416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00394,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,
PF09848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07084,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,
PF01765,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF08768,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,
PF11969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00764,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF07491,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,
PF05694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09607,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,
PF01527,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,
PF04218,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,
PF12931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12932,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,
PF16658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14828,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF00590,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04326,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,
PF00490,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF08406,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,
PF12004,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF05829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF10453,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF06119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14786,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,
PF01650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01156,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,
PF15796,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,
PF16920,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,
PF13901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11952,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF06337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05691,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
PF16487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14148,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF14978,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,
PF00232,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00150,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,
PF13715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08308,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,
PF04081,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,
PF13650,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF01640,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF07460,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF16038,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,
PF11262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01049,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04790,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF04495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03364,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,
PF10604,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,
PF11858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15379,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,
PF00762,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF14625,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
PF00676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16078,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF14713,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,
PF00986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF00338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10212,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10205,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14880,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,
PF09777,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF09804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17215,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF10341,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,
PF16516,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF00447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01683,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,
PF11841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02739,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,
PF00654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17297,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF15869,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
PF01464,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,
PF15365,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF12850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10187,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF00493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01576,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08145,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,
PF00883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02789,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF04668,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF09796,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
PF12906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14726,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,
PF04669,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF12576,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,
PF14732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00554,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF16179,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF10512,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,
PF10444,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,
PF09631,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,
PF13813,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF01025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07749,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,
PF14735,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,
PF15865,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,
PF06707,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF00970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09791,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,
PF00839,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16368,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,
PF11196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF14951,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,
PF14950,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
PF07562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09756,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,
PF09012,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,
PF12335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF12032,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
PF03102,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,
PF08914,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,
PF11626,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,
PF03643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04261,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,
PF15175,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,
PF08648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
